identifier,title,date,type,publication_type,url,preferred_url,dossier_number,dossier_title
kst-21501-07-342,"Raad voor Economische en Financiële Zaken; Verslag algemeen overleg op 29 november 2001, over het verslag van de Raad van 6 november 2001 en de agenda van 4 december 2001",2001-12-18,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-07/kst-21501-07-342/1/pdf/kst-21501-07-342.pdf,,21501-07,Ecofin-Raad
kst-28415-4,Wijziging van de Zeevaartbemanningswet (Versoepeling nationaliteitseis kapitein op Nederlandse zeeschepen); Verslag,2002-07-25,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28415/kst-28415-4/1/pdf/kst-28415-4.pdf,,28415,Wijziging van de Zeevaartbemanningswet (Versoepeling nationaliteitseis kapitein op Nederlandse zeeschepen)
kst-27455-59,"Nationaal Verkeers- en Vervoersplan; Brief minister over de Nota Mobiliteitsmanagement, die eind 2002 zal verschijnen",2002-03-01,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27455/kst-27455-59/1/pdf/kst-27455-59.pdf,,27455,Nationaal Verkeers- en Vervoersplan
kst-28051-6,"Voorstel aanvulling Grondwet ivm tijdelijke vervanging leden Tweede en Eerste Kamer, provinciale staten en gemeenteraden; Nota van wijziging",2002-01-22,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28051/kst-28051-6/1/pdf/kst-28051-6.pdf,,28051,"Verklaring dat er grond bestaat een voorstel in overweging te nemen tot verandering in de Grondwet tot aanvulling van de bepalingen inzake de verkiezing van de Tweede Kamer en de Eerste Kamer, de provinciale staten en de gemeenteraden in verband met de tijdelijke vervanging van hun leden wegens zwangerschap, bevalling of ziekte"
kst-20012002-28145-202a,"Wijziging begroting van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) 2001 (wijziging ivm Najaarsnota); Eindverslag",2002-01-15,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20012002-28145/kst-20012002-28145-202a/1/pdf/kst-20012002-28145-202a.pdf,,28145,"Wijziging van de begroting van de uitgaven en de ontvangsten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2001 (wijziging samenhangende met de Najaarsnota)"
kst-27686-26,Wijziging van de Wet arbeidsongeschiktheidsverzekering zelfstandigen en enige andere wetten; Motie over compensatie voor de netto inkomstenderving die een aantal kunstenaars en artiesten zullen ondervinden,2001-10-18,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27686/kst-27686-26/1/pdf/kst-27686-26.pdf,,27686,Wijziging van de Wet arbeidsongeschiktheidsverzekering zelfstandigen en enige andere wetten in verband met de invoering van een zelfstandigheidsverklaring en de uitsluiting van de Nationale ombudsman en de substituut-ombudsmannen van de verzekering voor de werknemersverzekeringen
kst-19637-660,Vreemdelingenbeleid; Motie inzake benutten vrijgekomen opvangcapaciteit in tijdelijke noodvoorzieningen voor opvangen Dublin-claimanten,2002-04-09,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/19637/kst-19637-660/1/pdf/kst-19637-660.pdf,,19637,Vluchtelingenbeleid
kst-26396-12,Vervanging pantservoertuigen M577 en YPR; Brief staatssecretaris bij de derde jaarrapportage met de stand van zaken op 31 december 2001,2002-04-10,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26396/kst-26396-12/1/pdf/kst-26396-12.pdf,,26396,Vervanging pantservoertuigen M577 en YPR
kst-27482-44,Spoorwegwet; Gewijzigd amendement over extra taak voor de NMa in het toezicht op de relatie tussen de houder van de infrastructuurbeheerconcessie en de spoorwegondernemingen,2002-03-28,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27482/kst-27482-44/1/pdf/kst-27482-44.pdf,,27482,"Nieuwe algemene regels over de aanleg, het beheer, de toegankelijkheid en het gebruik van spoorwegen alsmede over het verkeer over spoorwegen (Spoorwegwet)"
kst-28447-A,Wet kinderopvang; Advies en nader rapport,2002-07-02,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28447/kst-28447-A/1/pdf/kst-28447-A.pdf,,28447,Regeling met betrekking tot tegemoetkomingen in de kosten van kinderopvang en waarborging van de kwaliteit van kinderopvang (Wet basisvoorziening kinderopvang)
kst-28394-2,Wijziging begroting uitgaven en ontvangsten van Koninkrijksrelaties (IV) voor 2001 (slotwet); Memorie van toelichting,2002-06-10,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28394/kst-28394-2/1/pdf/kst-28394-2.pdf,,28394,Wijziging van de begroting van de uitgaven en de ontvangsten van Koninkrijksrelaties (IV) voor het jaar 2001 (slotwet)
kst-27856-2,Oprichting Stichting Fonds voor programmering- en marketingondersteuning voor podia; Verslag schriftelijk overleg,2001-10-02,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27856/kst-27856-2/1/pdf/kst-27856-2.pdf,,27856,Oprichting Stichting Fonds voor programmering- en marketingondersteuning voor podia
kst-28025-1,Wijziging van wetten in verband met de inwerkingtreding van de Reconstructiewet concentratiegebieden; Voorstel van wet,2001-10-02,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28025/kst-28025-1/1/pdf/kst-28025-1.pdf,,28025,Wijziging van enkele wetten in verband met de inwerkingtreding van de Reconstructiewet concentratiegebieden
kst-20012002-28066-338,Goedkeuring Stabilisatie- en associatieovereenkomst tussen EG en Voormalige Joegoslavische Republiek Macedonië; Eindverslag,2002-05-08,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20012002-28066/kst-20012002-28066-338/1/pdf/kst-20012002-28066-338.pdf,,28066,"Goedkeuring van de op 9 april 2001 te Luxemburg totstandgekomen Stabilisatie- en associatieovereenkomst tussen de Europese Gemeenschappen en hun lidstaten, enerzijds, en de Voormalige Joegoslavische Republiek Macedonië, anderzijds"
kst-27855-4,Vernieuwing van het zorgstelsel; Motie over het uitgangspunt van inkomenssolidariteit bij het ontwerpen van een nieuwe algemene zorgverzekering,2002-03-13,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27855/kst-27855-4/1/pdf/kst-27855-4.pdf,,27855,Vernieuwing van het zorgstelsel
kst-28024-3,Wijz. van o.a. de WHW i.v.m. invoering van de bachelor-masterstructuur in het hoger onderwijs; Memorie van toelichting,2001-10-08,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28024/kst-28024-3/1/pdf/kst-28024-3.pdf,,28024,Wijziging van onder meer de Wet op het hoger onderwijs en wetenschappelijk onderzoek en de Wet studiefinanciering 2000 in verband met de invoering van de bachelor-masterstructuur in het hoger onderwijs
kst-28000-IV-12,Vaststelling begroting van Koninkrijksrelaties (IV) voor het jaar 2002; Verslag algemeen overleg op 22 november 2001 over het Beleidsplan 2002 en het Jaarverslag 2000 van de Kustwacht voor de Nederlandse Antillen en Aruba,2002-01-25,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28000-IV/kst-28000-IV-12/1/pdf/kst-28000-IV-12.pdf,,28000-IV,Vaststelling van de begroting van de uitgaven en de ontvangsten van Koninkrijksrelaties (IV) voor het jaar 2002
kst-20012002-28305-370a,Wijziging begroting ministerie Economische Zaken (XIII) voor 2002 (wijziging samenhangende met de Voorjaarsnota); Eindverslag,2002-06-11,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20012002-28305/kst-20012002-28305-370a/1/pdf/kst-20012002-28305-370a.pdf,,28305,Wijziging van de begroting van de uitgaven en de ontvangsten van het Ministerie van Economische Zaken (XIII) voor het jaar 2002 (wijziging samenhangende met de Voorjaarsnota)
kst-28020-13,Wijziging van een aantal bepalingen van de Flora- en faunawet in verband met een verbod op de drijfjacht; Motie over het bevorderen van de inwerkingtreding van de wet met ingang van 1 januari 2003,2002-03-21,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28020/kst-28020-13/1/pdf/kst-28020-13.pdf,,28020,Wijziging van een aantal bepalingen van de Flora- en faunawet in verband met een verbod op de drijfjacht
kst-20012002-27872-240,Wijziging Wet uitvoering EG-mededingingsverordeningen in verband met de procedure-verordening voor steunmaatregelen; Eindverslag,2002-02-19,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/20012002-27872/kst-20012002-27872-240/1/pdf/kst-20012002-27872-240.pdf,,27872,Wijziging van de Wet uitvoering EG-mededingingsverordeningen in verband met de procedureverordening voor steunmaatregelen
kst-28204-6,"Wijziging Wetboek van Strafvordering strekkende tot het openstellen van beroep in cassatie tegen vrijspraken; Brief minister met een toelichting op de nota van wijziging (kamerstuk 28204, nr. 7)",2002-09-16,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28204/kst-28204-6/1/pdf/kst-28204-6.pdf,,28204,Wijziging van het Wetboek van Strafvordering strekkende tot het openstellen van beroep in cassatie tegen vrijspraken alsmede het doen van uitspraak door de enkelvoudige kamer bij het niet naleven van de schriftuurverplichting
kst-28380-93,Financiële verantwoordingen over het jaar 2001; Brief minister met reactie op de motie-Vendrik c.s. over de streefwaarde van 10% biologische productie in 2010,2002-07-04,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28380/kst-28380-93/1/pdf/kst-28380-93.pdf,,28380,Financiële verantwoordingen over het jaar 2001
kst-28093-18,Bouwfraude en corruptie bij ambtenaren; Brief ministers en staatssecretaris over de aanbestedingsregels en -praktijk van de rijksoverheid,2001-12-05,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28093/kst-28093-18/1/pdf/kst-28093-18.pdf,,28093,Bouwfraude en corruptie bij ambtenaren
kst-26219-22,Mijnbouwwet; Amendement inzake de oplegging van een ontginningsplicht voor een bepaald gasveld of meerdere gasvelden in een vergunningsgebied,2001-12-13,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26219/kst-26219-22/1/pdf/kst-26219-22.pdf,,26219,Regels met betrekking tot het onderzoek naar en het winnen van delfstoffen en met betrekking tot met de mijnbouw verwante activiteiten (Mijnbouwwet)
kst-27926-11,Huurbeleid; Verslag algemeen overleg van 20-6-2002 over onder meer huurprijzen en interne controle bij woningcorporaties,2002-07-11,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/27926/kst-27926-11/1/pdf/kst-27926-11.pdf,,27926,Huurbeleid voor de lange termijn
kst-28366-1,Gegevensvergaring in strafvordering; Kabinetsstandpunt over het rapport 'Gegevensvergaring in strafvordering' van de Commissie Strafvorderlijke gegevensvergaring in de informatiemaatschappij,2002-05-01,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28366/kst-28366-1/1/pdf/kst-28366-1.pdf,,28366,Gegevensvergaring in strafvordering
kst-26900-47,"Defensienota 2000; Brief staatssecretaris over veranderingen in het defensiebeleid, vastgelegd in de 'Agenda voor de toekomst'",2002-01-18,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/26900/kst-26900-47/1/pdf/kst-26900-47.pdf,,26900,Defensienota 2000
kst-28000-XVI-63,"Vaststelling begroting van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2002; Motie over wijziging van artikel 1 van de Grondwet door opneming van de grond ""handicap en chronische ziekte""",2001-12-06,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28000-XVI/kst-28000-XVI-63/1/pdf/kst-28000-XVI-63.pdf,,28000-XVI,"Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2002"
kst-21501-02-401,Raad Algemene Zaken en Externe Betrekkingen; Verslag algemeen overleg op 6 september 2001 over o.a. het verslag van de Algemene Raad van 16 en 17 juli 2001,2001-10-05,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/21501-02/kst-21501-02-401/1/pdf/kst-21501-02-401.pdf,,21501-02,Algemene Raad
kst-24077-104,Drugbeleid; Brief minister met een reactie op de kritiek van prof.dr. Dehue over de opzet van het Onderzoek Heroïne op Medisch Voorschrift,2002-04-10,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/24077/kst-24077-104/1/pdf/kst-24077-104.pdf,,24077,Drugbeleid
kst-28183-4,Wijziging van de Invorderingswet 1990 (Herziening procesrecht inzake aansprakelijkstelling); Verslag,2002-02-28,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28183/kst-28183-4/1/pdf/kst-28183-4.pdf,,28183,Wijziging van de Invorderingswet 1990 (Herziening procesrecht inzake aansprakelijkstelling)
kst-28000-A-23,Vaststelling begroting van het Infrastructuurfonds voor het jaar 2002; Verslag nota-overleg op 10 december 2001 over het Meerjarenprogramma Infrastructuur en Transport (MIT) (28000 A),2001-12-17,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28000-A/kst-28000-A-23/1/pdf/kst-28000-A-23.pdf,,28000-A,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Infrastructuurfonds voor het jaar 2002
kst-22054-61,Wapenexportbeleid; Verslag algemeen overleg op 12 december 2001,2002-01-29,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/22054/kst-22054-61/1/pdf/kst-22054-61.pdf,,22054,Wapenexportbeleid
kst-19637-641,Vreemdelingenbeleid; Verslag algemeen overleg op 29 november 2001,2002-01-15,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/19637/kst-19637-641/1/pdf/kst-19637-641.pdf,,19637,Vluchtelingenbeleid
kst-28000-VI-68,Vaststelling begroting van het Ministerie van Justitie (VI) voor het jaar 2002; Brief minister over de aftrekbaarheid van bestuurlijke boeten,2002-07-01,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/28000-VI/kst-28000-VI-68/1/pdf/kst-28000-VI-68.pdf,,28000-VI,Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Justitie (VI) voor het jaar 2002
kst-22026-165,Nederlands deel hogesnelheidsspoorverbinding Amsterdam-Brussel-Parijs en Utrecht-Arnhem-Duitse grens; Verslag algemeen overleg op 19 maart 2002 over de concessie-overeenkomst voor het vervoer over de HSL-Zuid,2002-04-04,Kamerstuk,{'OVERHEIDop.Parlementair': 'Kamerstuk'},https://repository.overheid.nl/frbr/officielepublicaties/kst/22026/kst-22026-165/1/pdf/kst-22026-165.pdf,,22026,Nederlands deel van een hogesnelheidsspoorverbinding Amsterdam–Brussel–Parijs en Utrecht–Arnhem–Duitse grens
